"","id","county","chci09","chci10","chci11","chci12","chci13","chci14","chci15","chci16","chci17","pop09","pop10","pop11","pop12","pop13","pop14","pop15","pop16","pop17","chcig","chcigr","popg","popgr"
"1102",21217,"Taylor County, Kentucky",124.67,123.92,123.86,125.02,127.63,128.05,129.64,131.97,133.65,16019,15967,16086,16085,16263,16320,16378,16438,16512,8.98000000000002,0.0720301596214006,493,0.0307759535551533
"1103",21219,"Todd County, Kentucky",120.48,118.78,119.13,119.82,119.84,120.72,121.56,122.45,123.8,7899,7824,7897,7949,7930,8002,8120,8082,8075,3.31999999999999,0.0275564409030544,176,0.0222813014305608
"1104",21221,"Trigg County, Kentucky",129.65,131.33,131.55,132.49,133.71,133.42,133.42,134.49,133.8,9484,10029,10073,10142,10135,10198,10205,10224,10227,4.15000000000003,0.0320092556883921,743,0.0783424715309996
"1105",21223,"Trimble County, Kentucky",122.44,126.51,128.29,129.23,130.95,129.96,127.31,128.24,128.63,6051,5980,5990,6035,5964,5976,6021,6017,6044,6.19000000000003,0.0505553740607647,-7,-0.00115683358122624
"1106",21225,"Union County, Kentucky",129.03,128.42,127.06,126.4,127.64,127.77,128.31,129.47,129.14,9091,9553,9332,9288,9538,9668,9581,9725,9722,0.110000000000042,0.000852514919011409,631,0.0694093059069409
"1107",21227,"Warren County, Kentucky",140.92,140.55,140.89,140.95,142.02,141.38,142.32,143.32,144.79,62181,66578,67975,69306,70414,71392,72191,73406,74913,3.87,0.0274623900085155,12732,0.204757080137019
"1108",21229,"Washington County, Kentucky",122.41,124.39,125.34,124.86,127.18,127.87,126.5,128.61,131.91,7483,7644,7792,7806,7831,7938,7971,8016,7983,9.49999999999999,0.0776080385589411,500,0.0668181210744354
"1109",21231,"Wayne County, Kentucky",114.05,113.6,115.57,115.93,117.61,116.45,118.96,117.11,120.36,14028,14296,14431,14453,14513,14551,14539,14517,14446,6.31000000000003,0.0553266111354672,418,0.0297975477616196
"1110",21233,"Webster County, Kentucky",121.6,120.12,121.68,121.68,122.19,121.47,123.31,122.83,123.33,9474,9395,9366,9312,9290,9202,9150,9155,9066,1.73,0.0142269736842106,-408,-0.0430652311589614
"1111",21235,"Whitley County, Kentucky",119.21,119.94,120.27,121.02,122.79,124.18,125.93,128.13,131.23,24968,23273,23196,23107,23112,22940,22954,22896,23150,12.02,0.100830467242681,-1818,-0.0728132008971484
"1112",21237,"Wolfe County, Kentucky",109.75,110.15,111.44,116.46,118.63,116.54,119.05,119.7,115.69,4559,4928,4920,4917,5040,5035,5032,5018,5045,5.94,0.054123006833713,486,0.106602325071288
"1113",21239,"Woodford County, Kentucky",146.2,146.67,144.09,143.98,145.12,145.9,147.07,145.85,147.44,16471,16780,16933,17133,17256,17424,17431,17668,17839,1.24000000000001,0.00848153214774288,1368,0.0830550664804808
"1114",22001,"Acadia Parish, Louisiana",117.59,118.07,118.76,118.23,119.19,119.25,120.32,121.39,123.59,37087,38553,38862,39069,39281,39566,39781,40069,40193,5.99999999999997,0.0510247470022959,3106,0.083749022568555
"1115",22003,"Allen Parish, Louisiana",119.3,119.51,120.27,121.54,123.73,125.02,125.64,126.02,126.87,16585,17578,17909,17849,17594,17797,17767,17927,17898,7.56999999999999,0.0634534786253143,1313,0.079167922821827
"1116",22005,"Ascension Parish, Louisiana",134.85,136.36,137.39,138.28,139.39,140.36,140.25,140.85,141.82,61906,64419,66219,67993,69451,71177,73240,74802,76658,6.97,0.0516870596959585,14752,0.238296772526088
"1117",22007,"Assumption Parish, Louisiana",115.17,115.5,115.82,116.13,116.8,118.56,119.82,120.46,121.07,15322,15451,15534,15570,15509,15391,15450,15542,15572,5.90000000000001,0.0512286185638622,250,0.0163164077796632
"1118",22009,"Avoyelles Parish, Louisiana",119.11,119.25,119.51,119.68,120.32,119.44,120.27,120.79,122.51,27251,27913,28018,28074,28080,27987,27932,27923,27863,3.40000000000002,0.0285450423977837,612,0.0224578914535246
"1119",22011,"Beauregard Parish, Louisiana",128.02,128.93,129.44,130.51,129.42,129.03,128.75,129.94,130.12,22579,22790,23100,23409,23675,23765,23897,24097,24302,2.09999999999997,0.0164036869239179,1723,0.0763098454315957
"1120",22013,"Bienville Parish, Louisiana",126.5,125.73,126.49,125.1,124.32,125.8,126.27,128.49,128.8,9881,9778,9755,9633,9630,9629,9598,9597,9614,2.30000000000004,0.0181818181818185,-267,-0.0270215565226192
"1121",22015,"Bossier Parish, Louisiana",136.99,136.99,138.45,138.9,140.68,140.83,142.11,142.21,142.29,68682,72872,74269,75802,77493,78999,80195,81134,82058,5.30000000000001,0.0386889553982043,13376,0.19475262805393
"1122",22017,"Caddo Parish, Louisiana",136.17,136.57,137.07,137.64,137.83,138.43,138.82,138.86,139.05,163358,164587,165674,166717,167699,168170,168163,167830,167590,2.88000000000002,0.0211500330469268,4232,0.0259062917028857
"1123",22019,"Calcasieu Parish, Louisiana",132.23,131.95,132.49,133.46,134.07,134.91,135.38,135.32,136.73,118944,121550,122936,124016,125051,126389,127638,129071,130718,4.5,0.0340316115858731,11774,0.0989877589453861
"1124",22021,"Caldwell Parish, Louisiana",123.84,123.27,123.59,123.14,120.75,121.05,122,123.31,124.29,6934,6833,6825,6904,6907,6909,6796,6746,6804,0.450000000000003,0.00363372093023258,-130,-0.0187481972887222
"1125",22023,"Cameron Parish, Louisiana",125.59,124.76,124.2,126.54,128.98,128.44,130.05,131.21,126.39,5061,4916,4699,4619,4626,4531,4527,4554,4718,0.799999999999997,0.00636993391193564,-343,-0.0677731673582296
"1126",22025,"Catahoula Parish, Louisiana",119.5,117.27,117.43,117.79,119.59,122.53,124,125.17,126.01,6872,7053,7016,7064,7034,7047,6971,6894,6852,6.51000000000002,0.0544769874476989,-20,-0.00291036088474971
"1127",22027,"Claiborne Parish, Louisiana",122.33,122.21,123.51,123.26,123.87,125.01,124.9,125.74,127.08,11110,11933,11810,11827,11918,11764,11794,11727,11928,4.75000000000001,0.0388293958963461,818,0.0736273627362736
"1128",22029,"Concordia Parish, Louisiana",120.38,120.23,121.08,122.9,122.8,122.93,124.11,123.86,123.43,12306,13338,13603,13658,13729,13709,13648,13544,13563,3.05000000000003,0.0253364346236919,1257,0.102145294978059
"1129",22031,"De Soto Parish, Louisiana",126.82,126.43,126.25,124.86,124.19,125.48,126.57,128.06,128.62,17115,17489,17681,17800,17940,18069,18149,18273,18322,1.79999999999998,0.0141933448982809,1207,0.0705229330996202
"1130",22033,"East Baton Rouge Parish, Louisiana",146.09,146.65,147.01,147.53,148.33,148.26,148.78,148.99,149.39,247360,267139,269179,272956,274869,276391,277497,279129,279844,3.30000000000001,0.0225888151139709,32484,0.13132276843467
"1131",22035,"East Carroll Parish, Louisiana",114.33,116.4,119.54,118.91,118.34,119.08,119.25,121.87,121.29,5240,5214,4936,4955,4923,4909,4958,4597,4819,6.95999999999999,0.0608764103909734,-421,-0.0803435114503817
"1132",22037,"East Feliciana Parish, Louisiana",123.67,124.21,123.94,124.72,125.85,127.01,126.88,127.77,126.82,14267,14014,14116,14180,14192,14171,14215,14229,14115,3.15000000000002,0.0254710115630308,-152,-0.0106539566832551
"1133",22039,"Evangeline Parish, Louisiana",115.73,115.1,116.77,116.59,117.9,119.08,119.26,119.92,121.35,22060,21687,21655,21477,21457,21429,21642,21639,21672,5.61999999999999,0.0485613064892421,-388,-0.0175883952855848
"1134",22041,"Franklin Parish, Louisiana",118.68,119.33,119.93,120.22,121.13,122.53,122.98,123.39,123.31,13130,13634,13736,13749,13622,13562,13552,13515,13488,4.63,0.0390124705089315,358,0.0272658035034273
"1135",22043,"Grant Parish, Louisiana",127.49,125.59,123.48,124.94,123.81,122.99,122.81,124.38,124.51,13433,14574,14841,15049,15251,15518,15614,15717,15688,-2.98,-0.0233743823044945,2255,0.167870170475694
"1136",22045,"Iberia Parish, Louisiana",122.84,122.92,123.24,123.4,124.06,124.99,124.48,125.12,124.33,46448,46094,46292,46540,46844,47119,47432,47452,47244,1.48999999999998,0.0121295994789969,796,0.017137444023424
"1137",22047,"Iberville Parish, Louisiana",120.34,119.87,121.59,123.05,124.54,124.94,125.04,125.98,127,21474,22333,22489,22598,22741,22822,22845,22836,22986,6.66,0.0553431942828652,1512,0.0704107292539816
"1138",22049,"Jackson Parish, Louisiana",126.64,127.79,127.73,128.82,128.78,127.6,125.76,127.11,126.36,10139,10822,10957,11077,11182,11182,11186,11210,11212,-0.280000000000015,-0.00221099178774491,1073,0.105828977216688
